gps_time,alt,amb,ch4,ch4d,co,co2,co2d,cod,cog,gasp,h2o,hdop,heading,lat,lon,pressure,rd1,rd2,sog,t,temp,wd_corr,wd_uncorr,ws_corr,ws_uncorr
2023-06-06 14:53:34.800,79.3,26.2713832273,2.02249654921,2.0440587136,0.192820121611,417.303941078,421.938816288,0.282640442391,111.8,50.5567422497,10684.1559423,2.2,259.1,43.6612966667,-79.39882,997.1,9.86271248995,,0.0,22.9637049297,22.7,195.6,294.3,1.3,2.5
2023-06-06 14:53:35.800,80.3,26.271046133,2.01941458625,2.04433647608,0.303419422774,417.081690643,421.809616162,0.194703711804,46.3,50.6363498033,10671.5375261,2.2,259.1,43.6613,-79.3988266667,997.1,9.86095716372,,0.0,22.9646601715,22.7,205.0,306.9,1.7,3.4
2023-06-06 14:53:36.800,79.6,26.2714064188,2.0207082318,2.04117855878,0.221419750086,417.367202676,421.579675688,0.307485485641,34.1,50.619648765,10734.5649731,2.2,259.0,43.6612866667,-79.3988183333,997.1,9.86444494341,,0.0,22.9660801801,22.7,218.6,316.4,1.4,2.7
2023-06-06 14:53:37.800,79.8,26.2765196473,2.02312336554,2.04270774433,0.241383111105,417.657471355,421.908184116,0.219511544579,43.6,50.5486852898,10660.6593012,2.2,258.9,43.6612716667,-79.3988266667,997.1,9.86869313638,,0.0,22.96627163,22.7,202.4,302.0,2.1,4.1
2023-06-06 14:53:38.800,81.1,26.2751031583,2.01860388991,2.04492030451,0.253163071141,417.195429436,422.158595549,0.244079470038,4.2,50.6384732812,10666.9293578,2.2,259.0,43.6612666667,-79.398835,997.1,9.86434232208,,0.1,22.9674197228,22.7,200.2,301.6,2.1,3.9
2023-06-06 14:53:39.800,82.6,26.2766611181,2.02002509803,2.04015989572,0.302937598475,417.608996243,421.6726383,0.255501902413,303.5,50.6251769297,10691.0407175,2.2,259.2,43.661265,-79.3988333333,997.0,9.86281908636,,0.0,22.9685145181,22.7,186.9,286.7,1.9,3.5
2023-06-06 14:53:40.800,84.0,26.2797795967,2.02325560065,2.04187350179,0.334064762013,418.082747187,422.126304,0.306610873876,359.6,50.5450310699,10691.6004553,2.2,259.3,43.66126,-79.39884,997.0,9.86157020813,,0.0,22.9710196228,22.7,195.9,296.1,2.0,3.8
2023-06-06 14:53:41.800,85.7,26.2795986961,2.01883781137,2.04512404216,0.230188462383,416.971659765,422.601733304,0.337706354075,43.7,50.6395415059,10685.4511333,2.2,259.2,43.6612533333,-79.39885,997.1,9.86414270716,,0.0,22.9714397392,22.7,209.0,315.5,1.6,3.1
2023-06-06 14:53:42.800,86.7,26.2807311548,2.01885459704,2.04044865975,0.266965550907,417.908150144,421.429218591,0.228487251025,311.9,50.6454023405,10777.1976375,2.2,259.3,43.6612483333,-79.3988566667,997.1,9.86634090969,,0.0,22.9726479576,22.7,219.9,321.8,1.8,3.5
2023-06-06 14:53:43.800,88.2,26.2823026168,2.0231318295,2.04081287853,0.315273672893,418.121992172,422.433025254,0.268496215515,65.6,50.5672393212,10670.3788881,2.2,259.3,43.6612466667,-79.398865,997.1,9.86252047423,,0.0,22.9747725117,22.7,254.2,356.3,1.5,3.1
2023-06-06 14:53:44.800,93.7,26.2871441973,2.01984018706,2.04515261193,0.263387310846,417.45637749,422.626543867,0.320575405976,105.0,50.6016722635,10650.5311758,2.2,259.3,43.6612366667,-79.398885,997.1,9.86195725411,,0.0,22.9749427813,22.7,254.9,355.0,1.5,3.0
2023-06-06 14:53:45.800,97.4,26.2847538899,2.01890191599,2.04161951784,0.273239996774,417.506856406,421.955418674,0.266723985253,57.2,50.6478682915,10671.3868408,2.2,259.4,43.66124,-79.3988883333,997.1,9.86127173597,,0.1,22.9764305401,22.7,240.8,342.1,1.0,2.1
2023-06-06 14:53:46.800,99.1,26.2845526138,2.02183958677,2.04067724705,0.264177948062,418.21554467,422.016306909,0.276922939996,73.4,50.5775420341,10681.4996626,2.2,259.4,43.6612416667,-79.39889,997.1,9.86369645018,,0.0,22.9761710793,22.7,230.8,331.2,1.6,3.2
2023-06-06 14:53:47.800,100.6,26.2899251359,2.0224086293,2.04369420272,0.256975934204,417.769161269,422.735817764,0.266944548954,38.9,50.5598335619,10630.9236858,2.2,259.4,43.6612416667,-79.3988933333,997.1,9.86280634351,,0.1,22.9784075589,22.7,228.7,329.2,1.6,3.1
2023-06-06 14:53:48.800,102.1,26.2875478618,2.01701694308,2.04413386126,0.333620875886,417.943375683,422.251275237,0.259673260455,75.8,50.6463347835,10678.2612629,2.2,259.3,43.6612416667,-79.3988966667,997.1,9.86387983217,,0.0,22.9792386126,22.7,221.2,322.6,1.3,2.5
2023-06-06 14:53:49.800,104.9,26.2873828088,2.01824636847,2.03869229898,0.181684031849,419.114468787,422.459299095,0.338646784748,6.8,50.6058447825,10770.5029255,2.2,259.3,43.6612366667,-79.3989,997.0,9.86367266336,,0.0,22.9798484263,22.7,224.6,323.2,1.5,2.9
2023-06-06 14:53:50.800,109.3,26.2877719363,2.02106074788,2.04025354499,0.321347370086,419.632059794,423.698442247,0.180852937735,164.7,50.5684625878,10722.3446315,2.2,259.3,43.6612266667,-79.39891,997.0,9.86291472417,,0.0,22.981108793,22.7,222.6,322.8,1.7,3.3
2023-06-06 14:53:51.800,112.6,26.2884578429,2.01601605262,2.04299438267,0.294016858064,419.194991793,424.183765942,0.326501110289,237.4,50.6739802069,10635.8696423,2.2,259.2,43.6612266667,-79.3989116667,997.0,9.86315133041,,0.0,22.9825156857,22.7,208.5,306.7,1.9,3.9
2023-06-06 14:53:52.800,113.6,26.2893586646,2.02033587026,2.03760730227,0.167768166321,420.399568877,423.693801241,0.296577296517,78.7,50.6220337715,10674.678116,2.2,259.2,43.6612283333,-79.3989133333,997.1,9.86417177536,,0.0,22.9830770359,22.7,205.7,306.4,1.8,3.5
2023-06-06 14:53:53.800,114.2,26.2898765825,2.02185630442,2.04213442004,0.235533548322,420.528581046,424.934803144,0.169697644617,134.5,50.564107062,10648.2050495,2.2,259.2,43.6612316667,-79.3989133333,997.1,9.86269493597,,0.0,22.983862532,22.7,223.5,326.5,1.4,2.9
2023-06-06 14:53:54.800,113.4,26.2972803585,2.02036520447,2.04365910262,0.206699151266,420.023247285,425.057026916,0.240482000922,16.5,50.6006635074,10674.9437672,1.3,259.2,43.6612366667,-79.398905,997.1,9.86693012938,,0.0,22.9846872382,22.7,217.2,313.7,1.2,2.4
2023-06-06 14:53:55.800,113.7,26.2928707354,2.01656889495,2.042163681,0.155630346039,420.475803438,424.554857785,0.208909555174,18.7,50.6587035051,10680.7169627,1.3,259.0,43.6612366667,-79.3989083333,997.1,9.86764000477,,0.0,22.9864723209,22.7,219.7,327.6,1.3,2.8
2023-06-06 14:53:56.800,113.6,26.2939214364,2.0198633119,2.0383328327,0.246281150658,420.615091714,425.024002911,0.158003443404,250.5,50.5811448624,10662.806478,1.3,259.2,43.6612383333,-79.398905,997.0,9.86319189251,,0.0,22.9874220793,22.7,221.6,324.2,1.5,3.1
2023-06-06 14:53:57.800,113.4,26.3015,2.02007,2.04163,0.113799,420.496,425.149,0.251081,3.9,50.5465,10738.1,1.3,259.0,43.66124,-79.3989,997.1,9.86331,,0.0,22.9888,22.7,234.0,334.5,1.9,3.6
2023-06-06 14:53:58.800,113.1,26.2969599784,2.01729036334,2.04190624427,0.281145386446,420.060440237,425.046068532,0.120242241353,85.0,50.676187436,10739.243781,1.3,259.0,43.66124,-79.3988966667,997.0,9.86145532332,,0.0,22.9889410379,22.7,235.7,336.6,1.9,3.7
2023-06-06 14:53:59.800,112.8,26.2989302165,2.022199897,2.03913843889,0.408004628556,421.109725838,424.611326709,0.282990541753,27.8,50.5794157962,10597.1678282,1.3,259.2,43.6612416667,-79.3988933333,997.1,9.86531549127,,0.0,22.9902336767,22.7,236.1,338.5,2.0,3.8
2023-06-06 14:54:00.800,112.6,26.3044663187,2.0214139564,2.04384548603,0.406030231964,420.736930242,425.615083267,0.412435775133,162.8,50.5293666995,10632.4829967,1.3,259.1,43.6612416667,-79.3988916667,997.1,9.86592812465,,0.0,22.9917267363,22.7,254.5,354.4,1.5,3.0
2023-06-06 14:54:01.800,112.8,26.3011379061,2.01314837525,2.0429893865,0.264787850922,419.415920537,425.235776209,0.407985577685,128.6,50.6739916981,10686.939708,1.3,259.1,43.66124,-79.3988916667,997.0,9.86439870035,,0.0,22.9925137184,22.7,259.8,8.3,1.3,2.8
2023-06-06 14:54:02.800,112.9,26.3020309415,2.02102758795,2.03502534668,0.305304171181,420.998191471,423.974678928,0.268347437516,238.5,50.6144863205,10797.3731728,1.3,259.2,43.6612366667,-79.39889,997.1,9.86495248671,,0.0,22.9944720071,22.7,249.7,341.7,1.2,2.3
2023-06-06 14:54:03.800,113.2,26.3052011751,2.02120724147,2.04309698002,0.286188404346,420.845540245,425.591425675,0.308480102802,97.7,50.555545153,10625.8328142,1.3,259.2,43.661235,-79.39889,997.1,9.86558002056,,0.0,22.9943866628,22.7,227.2,326.3,1.5,3.2
2023-06-06 14:54:04.800,113.5,26.3064665899,2.01661353514,2.04290250532,0.185728511499,420.150854753,425.362370945,0.288896101959,131.1,50.6636037339,10586.1262716,1.3,259.2,43.6612316667,-79.39889,997.0,9.86476300872,,0.0,22.9974123211,22.7,244.4,347.7,1.7,3.4
2023-06-06 14:54:05.800,113.5,26.3083635569,2.02011201377,2.03830781976,0.191775567561,421.433293832,424.689991916,0.187112666705,69.2,50.612661473,10742.7728024,1.3,259.2,43.66123,-79.3988883333,997.0,9.86433355689,,0.0,22.996628509,22.7,242.7,343.9,2.0,3.9
2023-06-06 14:54:06.800,113.4,26.3102214911,2.02078309568,2.04205672804,0.365300289477,421.253551766,426.008733776,0.195456717151,107.5,50.5689057712,10713.6437911,1.3,259.2,43.6612283333,-79.3988883333,997.1,9.86558118684,,0.0,22.9976621491,22.7,248.3,352.0,2.3,4.5
2023-06-06 14:54:07.800,113.4,26.3138158428,2.01834837362,2.04262792141,0.274627361579,420.898144238,425.808307033,0.367539175544,86.0,50.5999574146,10648.0358024,1.3,259.2,43.6612283333,-79.3988866667,997.1,9.86564319663,,0.0,22.9982680337,22.7,266.3,8.0,2.6,5.1
2023-06-06 14:54:08.800,113.7,26.3092055476,2.01812649589,2.04006926507,0.290965078763,421.004978666,425.427306778,0.277497880954,22.2,50.6339270283,10610.833282,1.3,259.3,43.6612266667,-79.3988883333,997.1,9.86523578951,,0.0,22.9993959222,22.7,277.1,19.2,2.9,5.7
2023-06-06 14:54:09.800,114.0,26.3112832622,2.02151368853,2.03978717155,0.246213911261,420.787688115,425.519509881,0.293925167594,87.4,50.5749419605,10778.1511458,1.3,259.3,43.661225,-79.39889,997.0,9.86349343663,,0.0,23.0003077102,22.7,262.6,1.7,2.7,5.1
2023-06-06 14:54:10.800,114.3,26.3156284056,2.01927061253,2.04347694834,0.254671176431,420.280391776,425.358892311,0.249417180887,67.7,50.5905349494,10655.0284025,1.3,259.4,43.6612233333,-79.398895,997.2,9.86448031681,,0.0,23.0021512144,22.7,272.5,13.2,2.0,3.9
2023-06-06 14:54:11.800,114.4,26.3135479906,2.01800288421,2.04099330966,0.213601320444,419.939382504,424.80310165,0.256631741813,353.6,50.6584165003,10709.5764048,1.3,259.4,43.6612216667,-79.3989,997.1,9.86435361232,,0.1,23.0021087943,22.7,276.1,16.1,2.8,5.4
2023-06-06 14:54:12.800,114.6,26.3169403865,2.02139813948,2.03992613904,0.269931394282,419.950622122,424.481392759,0.218310290177,263.6,50.5895163841,10637.2274673,1.3,259.4,43.6612183333,-79.3989033333,997.1,9.86520388983,,0.0,23.0033600577,22.7,266.0,10.8,1.8,3.5
2023-06-06 14:54:13.800,114.5,26.3233298228,2.02220354105,2.04314475787,0.197402061381,420.06900226,424.468089964,0.272487506304,149.7,50.5555357487,10729.9956093,1.3,259.4,43.661215,-79.3989083333,997.1,9.86289011175,,0.0,23.0051127215,22.7,256.5,357.7,1.6,3.4
2023-06-06 14:54:14.800,114.6,26.321180256,2.01666361598,2.04415631043,0.227594889637,419.129094718,424.629654725,0.199494564429,85.7,50.6641179522,10597.0963195,1.3,259.3,43.6612116667,-79.3989116667,997.0,9.8615478336,,0.0,23.00779968,22.7,263.6,2.6,1.9,3.5
2023-06-06 14:54:15.800,114.7,26.3220257187,2.02160286071,2.03842601161,0.271174603009,419.713171143,423.642373061,0.232519085857,350.3,50.5942969968,10712.0056688,1.3,259.2,43.6612083333,-79.3989133333,997.0,9.86164400257,,0.0,23.0075828587,22.7,246.1,344.0,1.4,2.7
2023-06-06 14:54:16.800,115.0,26.3249509598,2.02159742236,2.04351813967,0.173702382846,419.382521602,424.255818389,0.272183830067,44.8,50.5602660641,10662.7240851,1.3,259.3,43.661205,-79.3989166667,997.0,9.86286101035,,0.0,23.0085428391,22.7,232.0,331.0,1.3,2.6
2023-06-06 14:54:17.800,115.3,26.3274352291,2.01771981409,2.04337217757,0.171870688277,418.982926073,423.900007538,0.175492946681,23.2,50.6353504758,10622.1690385,1.3,259.2,43.6612,-79.3989183333,997.1,9.86400962378,,0.0,23.0096990485,22.7,230.4,329.4,1.2,2.4
2023-06-06 14:54:18.800,115.8,26.3247922186,2.01974353203,2.03947732345,0.255346366149,419.707603195,423.52159053,0.176611534102,228.5,50.6215789726,10753.7208586,1.3,259.2,43.661195,-79.39892,997.0,9.86538286974,,0.0,23.0102820088,22.7,214.0,324.9,1.2,2.6
2023-06-06 14:54:19.800,116.2,26.3275592738,2.02077876611,2.04169062086,0.284972859895,419.505745152,424.270780682,0.257957348293,133.2,50.5854448392,10631.0173493,1.3,259.2,43.66119,-79.3989216667,996.9,9.86445765326,,0.0,23.0111679032,22.7,259.8,5.5,1.1,2.2
2023-06-06 14:54:20.800,116.6,26.3302729624,2.02022142722,2.04249,0.239439513186,419.65574042,424.013761538,0.286930660646,79.3,50.6018445485,10579.5126823,1.3,259.2,43.6611883333,-79.3989266667,997.1,9.86371931427,,0.0,23.0120684779,22.7,276.3,16.8,1.8,3.5
2023-06-06 14:54:21.800,117.1,26.3288429102,2.01930487427,2.04177681241,0.276515769031,419.968277024,424.150050894,0.243126097589,338.0,50.6352937095,10651.9338201,1.3,259.1,43.661185,-79.3989316667,997.1,9.86264195541,,0.0,23.0133570898,22.7,277.5,20.8,1.7,3.5
2023-06-06 14:54:22.800,117.5,26.3300090098,2.02169497448,2.04106119271,0.283486091246,420.282524096,424.492831193,0.2794992639,141.3,50.5794327461,10662.5800785,1.3,259.1,43.6611816667,-79.398935,997.2,9.86321253801,,0.0,23.0144384516,22.7,286.1,26.7,1.9,3.8
2023-06-06 14:54:23.800,117.8,26.3326287141,2.02077469354,2.04351210101,0.2648686878,420.150676819,424.81525901,0.286843393196,18.3,50.5756906412,10649.5462798,1.3,259.0,43.6611783333,-79.39894,997.1,9.8645425901,,0.0,23.0161680253,22.7,276.9,17.2,1.4,2.7
2023-06-06 14:54:24.800,118.0,26.3323920252,2.01838398708,2.04256698762,0.279215470202,419.985732862,424.67851649,0.268267291257,48.5,50.6272859537,10694.6705032,1.3,258.7,43.6611783333,-79.398945,997.1,9.86500546848,,0.0,23.0170616455,22.7,285.3,26.5,1.5,2.8
2023-06-06 14:54:25.800,118.3,26.3353461829,2.02217899947,2.04039205674,0.424272852115,420.505425187,424.561100409,0.288862789683,286.0,50.5507092689,10715.9679723,1.3,258.8,43.6611783333,-79.3989516667,997.0,9.863611746,,0.0,23.0184507275,22.7,282.1,24.5,1.4,2.9
2023-06-06 14:54:26.800,118.7,26.3363005134,2.01918490366,2.04406831834,0.398923045494,419.595776625,425.053049412,0.428569244768,213.1,50.6016926848,10654.6329266,1.3,259.3,43.6611783333,-79.398955,997.1,9.86510780489,,0.0,23.0191565469,22.6,285.7,23.6,1.4,2.7
2023-06-06 14:54:27.800,119.1,26.3347772594,2.01726604061,2.04086788951,0.364180444168,419.343781282,424.10350035,0.403146576472,133.7,50.6752223364,10684.732647,1.3,258.6,43.6611816667,-79.3989583333,997.1,9.86469444915,,0.1,23.0201658891,22.6,255.7,353.7,1.2,2.3
2023-06-06 14:54:28.800,119.3,26.3362935272,2.02076127798,2.03917084094,0.320560697024,419.939985457,423.905511191,0.365752115063,317.8,50.5922124707,10704.2526033,1.3,257.9,43.6611866667,-79.3989616667,997.1,9.86297839801,,0.0,23.0212624595,22.6,208.4,309.4,1.1,2.4
2023-06-06 14:54:29.800,119.6,26.3395510798,2.0201049632,2.04262683491,0.320590100807,419.311143695,424.483981983,0.324034416099,338.9,50.5839413836,10660.5021678,1.3,259.0,43.6611883333,-79.398965,997.0,9.86255151056,,0.1,23.0220284175,22.6,201.7,309.6,1.2,2.2
2023-06-06 14:54:30.800,120.0,26.3410074842,2.01795904449,2.04178584414,0.335617655316,418.727998392,423.809230935,0.323666683936,345.1,50.6531659235,10741.8194234,1.3,259.7,43.6611916667,-79.3989666667,997.1,9.8634044903,,0.0,23.0230109872,22.6,212.0,308.2,1.1,2.4
2023-06-06 14:54:31.800,120.5,26.3395154206,2.02005634119,2.03984934602,0.364317940595,419.093608896,423.271541156,0.338802749289,89.2,50.63778467,10737.4714848,1.1,259.3,43.661195,-79.3989683333,997.0,9.86467697176,,0.1,23.0243800936,22.6,178.3,280.3,1.6,3.3
2023-06-06 14:54:32.800,120.9,26.3424587397,2.02112515336,2.04200037849,0.248526109689,419.339470311,423.647778412,0.367442250857,133.2,50.5801435902,10658.0118954,1.1,259.1,43.6611966667,-79.39897,997.0,9.86433183838,,0.0,23.0263450452,22.6,189.9,291.3,2.3,4.3
2023-06-06 14:54:33.800,121.4,26.3441685963,2.01928070648,2.04291097281,0.182726797127,418.922358053,423.860002035,0.248707379714,72.2,50.6080339377,10631.2825595,1.1,258.9,43.6612,-79.3989683333,997.0,9.86380891251,,0.1,23.0276297207,22.6,215.6,317.9,2.0,3.9
2023-06-06 14:54:34.800,121.8,26.3440224883,2.01756581023,2.04088779167,0.243547836927,418.902654261,423.404326609,0.186789129088,311.2,50.6597436711,10628.6668574,1.1,259.6,43.6612033333,-79.3989716667,996.9,9.86295480555,,0.1,23.0286416952,22.6,189.6,295.4,1.8,3.3
2023-06-06 14:54:35.800,122.2,26.3466922248,2.02138432011,2.03931563742,0.209117787961,419.515583136,423.43701957,0.245703060846,177.6,50.5816302294,10638.0475089,1.1,259.3,43.6612066667,-79.3989733333,997.1,9.8639813821,,0.0,23.0295948166,22.6,241.3,341.5,1.7,3.5
2023-06-06 14:54:36.800,122.7,26.3502139286,2.01940384263,2.04309869837,0.226908521231,418.835686692,424.027150074,0.211589430059,309.1,50.5851662926,10583.2548022,1.1,258.9,43.6612116667,-79.398975,997.1,9.86379249014,,0.0,23.0308923252,22.6,244.6,349.8,1.5,2.9
2023-06-06 14:54:37.800,123.1,26.3511270065,2.01763344972,2.04085753094,0.303143367072,418.429139797,423.296295172,0.230702291142,319.8,50.6508679928,10621.9166158,1.1,259.3,43.6612116667,-79.3989733333,997.1,9.86267971206,,0.0,23.0318571359,22.6,254.7,354.0,1.5,2.9
2023-06-06 14:54:38.800,123.4,26.3507467587,2.02062832623,2.03937989886,0.325279218937,418.900344298,422.92795057,0.307390504865,127.4,50.6063692917,10689.3602011,1.1,259.2,43.661215,-79.3989716667,997.1,9.86313427191,,0.0,23.0327710414,22.6,246.9,348.5,1.0,1.7
2023-06-06 14:54:39.800,123.7,26.3559762528,2.01960643352,2.04246675491,0.336662105543,418.658627329,423.432319725,0.328598748004,257.0,50.5689809809,10648.7210116,1.1,259.4,43.6612166667,-79.39897,997.1,9.86382210998,,0.0,23.0340017974,22.6,247.7,346.6,0.8,1.6
2023-06-06 14:54:40.800,124.0,26.3581184427,2.0171145889,2.04136295775,0.310121182755,418.20791257,423.171466705,0.340012444856,88.1,50.6107321019,10620.4770342,1.1,259.6,43.66122,-79.3989666667,997.1,9.86384578952,,0.0,23.0351217486,22.6,296.2,40.0,0.8,1.5
2023-06-06 14:54:41.800,124.3,26.3572640092,2.01982114378,2.03867177667,0.309677307885,418.5341736,422.695899771,0.310368226387,130.6,50.5903584936,10602.9286537,1.1,259.6,43.6612233333,-79.398965,997.0,9.86385634161,,0.0,23.0362896128,22.6,308.5,49.1,0.8,1.7
2023-06-06 14:54:42.800,124.5,26.3619817079,2.02208706831,2.04141353714,0.25716711765,418.435108595,423.014747118,0.312443945859,306.6,50.5751057835,10636.0098121,1.1,259.6,43.6612233333,-79.3989633333,997.1,9.86203468786,,0.0,23.0370668198,22.6,260.1,337.5,0.3,0.8
2023-06-06 14:54:43.800,124.8,26.363242608,2.01929557596,2.04381439566,0.255071624359,417.907957819,422.926004464,0.25817947199,100.3,50.6322097848,10648.3410872,1.1,259.6,43.6612233333,-79.3989633333,997.0,9.86197831373,,0.0,23.0375406408,22.6,244.1,344.4,0.9,1.6
2023-06-06 14:54:44.800,125.0,26.3623064701,2.01954158207,2.0409450996,0.317729419058,418.119913467,422.396606056,0.260195491064,154.0,50.6074525378,10686.9129961,1.1,259.6,43.6612233333,-79.3989633333,997.1,9.86378753347,,0.1,23.0387419602,22.6,287.3,27.4,1.5,3.1
2023-06-06 14:54:45.800,125.0,26.3673575729,2.01950272812,2.04142079061,0.239066434586,418.162082971,422.650311649,0.321623158933,11.8,50.5618878419,10607.2186633,1.1,259.6,43.6612233333,-79.3989633333,997.1,9.86584673867,,0.0,23.0404938175,22.6,286.3,25.3,1.9,3.8
2023-06-06 14:54:46.800,125.0,26.3674202765,2.01646646764,2.04109972751,0.228124196421,417.705620818,422.636515328,0.238932960394,175.3,50.6308191144,10665.1901522,1.1,259.7,43.6612233333,-79.3989633333,997.0,9.86644975356,,0.0,23.0420138349,22.6,295.7,37.2,1.7,3.3
2023-06-06 14:54:47.800,125.2,26.3669039388,2.01818984696,2.03818270751,0.379177843444,418.142978951,422.2052719,0.231156398004,25.5,50.6281968654,10688.0297912,1.1,259.7,43.661225,-79.3989616667,997.1,9.86639801912,,0.0,23.042816826,22.6,301.1,38.2,1.2,2.4
2023-06-06 14:54:48.800,125.3,26.3714496861,2.02162133751,2.03998304199,0.304143330299,418.38587832,422.65754128,0.382766828228,17.2,50.5566028492,10626.541526,1.1,259.7,43.6612233333,-79.3989583333,997.1,9.86286692904,,0.0,23.044135973,22.6,276.7,15.4,1.1,2.1
2023-06-06 14:54:49.800,125.2,26.3733113483,2.01797208949,2.0433771125,0.275659880713,417.571140948,422.875858416,0.303506726371,163.0,50.6199489964,10572.682581,1.1,259.9,43.66122,-79.398955,997.1,9.86189117987,,0.0,23.0453182023,22.6,298.3,37.5,1.1,2.1
2023-06-06 14:54:50.800,125.1,26.3739625684,2.01877420588,2.03942317102,0.254584319174,417.993729169,422.014418165,0.280008205051,128.1,50.6378465922,10586.2036814,1.1,259.9,43.6612183333,-79.3989533333,997.1,9.86219805378,,0.0,23.0463298656,22.6,278.6,12.6,1.2,2.7
2023-06-06 14:54:51.800,125.0,26.3756149056,2.01964331347,2.04043947881,0.149716020602,417.903064708,422.480632649,0.256400313886,152.1,50.5910174234,10629.1130172,1.1,259.8,43.661215,-79.3989516667,997.2,9.86590395049,,0.1,23.0475774318,22.6,266.8,4.6,1.7,3.7
2023-06-06 14:54:52.800,124.9,26.3798860011,2.01920904443,2.04133501829,0.201725477836,417.695225196,422.386737998,0.150426476468,335.2,50.5934061162,10585.7004281,1.1,259.8,43.6612133333,-79.39895,997.1,9.86506375847,,0.0,23.0486143335,22.6,276.5,19.5,1.5,2.8
2023-06-06 14:54:53.800,124.8,26.3797360713,2.01901741401,2.04081122089,0.22377534468,417.730948943,422.164187567,0.204912351932,7.3,50.6277330706,10534.3953422,1.1,259.8,43.66121,-79.39895,997.0,9.86302300788,,0.0,23.049590344,22.6,276.7,18.9,1.4,2.8
2023-06-06 14:54:54.800,124.8,26.3795441784,2.02077232955,2.04050380127,0.244348604972,418.053215887,422.178873291,0.225424504917,348.2,50.5722191495,10632.9397728,1.1,259.8,43.6612083333,-79.39895,997.1,9.86418739791,,0.0,23.0507589045,22.6,274.7,13.8,1.5,3.0
2023-06-06 14:54:55.800,124.9,26.3852164564,2.01770848052,2.04253998488,0.240797510178,417.645137803,422.554564366,0.247649113919,197.2,50.586343009,10596.4510844,1.1,259.8,43.6612066667,-79.3989466667,997.0,9.86612947503,,0.0,23.0518319536,22.6,285.6,23.5,1.9,4.0
2023-06-06 14:54:56.800,125.0,26.3835600068,2.01785028284,2.03925657907,0.197520070861,417.583714034,422.10934395,0.243147200833,63.7,50.6328713692,10576.4599824,1.1,259.9,43.6612066667,-79.398945,997.1,9.8655725734,,0.0,23.0520257144,22.6,287.0,33.1,1.9,3.8
